P(1h);0; 50; 100; 150; 200; 250; 300; 350; 400; 450; 500; 550; 600; 650; 700; 750; 800; 850; 900; 950; 1000; 1050; 1100; 1150; 1200; 1250; 1300; 1350; 1400; 1450; 1500; 1550; 1600; 1650; 1700; 1750; 1800; 1850; 1900; 1950; 2000; 2050; 2100; 2150; 2200; 2250; 2300; 2350; 2400; 2450; 2500; 2550; 2600; 2650; 2700; 2750; 2800; 2850; 2900; 2950; 3000; 3050; 3100; 3150; 3200; 3250; 3300; 3350; 3400; 3450; 3500; 3550; 3600; 3650; 3700; 3750; 3800; 3850; 3900; 3950; 4000; 4050; 4100; 4150; 4200; 4250; 4300; 4350; 4400; 4450; 4500; 4550; 4600; 4650; 4700; 4750; 4800; 4850; 4900; 4950; 
2600;0.0;0.0;0.0034883720930232558;0.017906976744186048;0.013255813953488372;0.01953488372093023;0.020348837209302327;0.014069767441860465;0.012093023255813953;0.010697674418604652;0.014767441860465117;0.012558139534883722;0.011279069767441861;0.023488372093023256;0.01697674418604651;0.022093023255813953;0.01383720930232558;0.009534883720930233;0.005232558139534884;0.006627906976744186;0.006744186046511628;0.007674418604651163;0.0060465116279069765;0.0034883720930232558;0.0060465116279069765;0.004651162790697674;0.005348837209302326;0.003953488372093023;0.0030232558139534882;0.0015116279069767441;0.0022093023255813954;0.0022093023255813954;0.0012790697674418604;0.003372093023255814;0.0022093023255813954;0.004534883720930232;0.0031395348837209304;0.0069767441860465115;0.0036046511627906975;0.0074418604651162795;0.0037209302325581397;0.0074418604651162795;0.008837209302325582;0.01058139534883721;0.010465116279069767;0.017325581395348837;0.022790697674418603;0.022209302325581395;0.012906976744186047;0.006162790697674419;0.012325581395348837;0.017790697674418605;0.016511627906976745;0.016627906976744187;0.010930232558139534;0.018837209302325582;0.028488372093023257;0.027906976744186046;0.03337209302325581;0.022209302325581395;0.016162790697674418;0.011511627906976744;0.014883720930232559;0.01383720930232558;0.025813953488372093;0.019302325581395347;0.037674418604651164;0.019069767441860466;0.01058139534883721;0.008372093023255815;0.009302325581395349;0.003372093023255814;0.0029069767441860465;0.0037209302325581397;0.01383720930232558;0.007790697674418604;0.007093023255813954;0.006279069767441861;0.0030232558139534882;0.0031395348837209304;0.0012790697674418604;0.0034883720930232558;0.0032558139534883722;0.004186046511627907;0.003953488372093023;0.010930232558139534;0.007093023255813954;0.0074418604651162795;0.005348837209302326;0.005348837209302326;0.008023255813953488;0.010813953488372092;0.008023255813953488;0.0027906976744186047;0.002325581395348837;0.0030232558139534882;0.004651162790697674;0.0030232558139534882;0.006627906976744186;0.0;
2650;0.0;0.00012616704516780217;0.0006308352258390108;0.0012616704516780217;0.008453192026242746;0.029270754478930103;0.020817562452687358;0.011985869290941207;0.020186727226848347;0.01703255109765329;0.017537219278324502;0.016023214736310874;0.015013878374968459;0.014635377239465052;0.01450921019429725;0.009967196568256372;0.010598031794095382;0.011355034065102196;0.006056018168054504;0.009714862477920767;0.0074438556649003285;0.004415846580873076;0.0027756749936916477;0.005929851122886702;0.010724198839263184;0.0023971738581882412;0.0012616704516780217;0.0025233409033560434;0.0027756749936916477;0.0026495079485238456;0.0040373454453696694;0.003785011355034065;0.0031541761291950542;0.003658844309866263;0.001514004542013626;0.003785011355034065;0.00870552611657835;0.004668180671208681;0.005677517032551098;0.0017663386323492304;0.0063083522583901085;0.008453192026242746;0.02435023971738582;0.013247539742619227;0.019555892001009337;0.036336109008327025;0.03078475902094373;0.026368912440070655;0.042644461266717136;0.02447640676255362;0.019051223820338126;0.017663386323492306;0.018925056775170326;0.0116073681554378;0.015897047691143074;0.015897047691143074;0.012616704516780217;0.00820085793590714;0.00757002271006813;0.010219530658591975;0.012364370426444614;0.013247539742619227;0.006560686348725713;0.004163512490537472;0.008831693161746153;0.013373706787787031;0.00870552611657835;0.018798889730002523;0.0035326772646984608;0.0032803431743628564;0.003658844309866263;0.0063083522583901085;0.004415846580873076;0.0035326772646984608;0.0035326772646984608;0.004289679535705274;0.005299015897047691;0.003028009084027252;0.005046681806712087;0.0070653545293969215;0.013499873832954833;0.007317688619732526;0.008074690890739339;0.012364370426444614;0.010345697703759779;0.007191521574564724;0.005172848851879889;0.008327024981074944;0.009462528387585163;0.012995205652283624;0.00820085793590714;0.011859702245773405;0.01791572041382791;0.01097653292959879;0.005677517032551098;0.005677517032551098;0.0040373454453696694;0.004920514761544285;0.007948523845571537;0.0;
2700;0.0;0.0;0.0053912081835775505;0.007050041470832181;0.009814763616256566;0.01285595797622339;0.030135471385125796;0.020597179983411668;0.022670721592479955;0.013685374619850706;0.015897152336190212;0.010505944152612662;0.009676527508985348;0.015620680121647775;0.017141277301631185;0.014100082941664363;0.013547138512579486;0.011611833010782417;0.008570638650815593;0.0049764998617638926;0.0017970693945258502;0.0026264860381531654;0.0024882499308819463;0.0031794304672380425;0.006358860934476085;0.008847110865358032;0.005667680398119989;0.004700027647221454;0.002350013823610727;0.0006911805363560963;0.0013823610727121925;0.001105888858169754;0.003455902681780481;0.002211777716339508;0.0019353055017970694;0.002211777716339508;0.001105888858169754;0.0008294166436273154;0.000552944429084877;0.0;0.0019353055017970694;0.007464749792645839;0.011888305225324854;0.01631186065800387;0.017141277301631185;0.028476638097871165;0.026264860381531654;0.02750898534697263;0.023500138236107273;0.014238319048935582;0.013547138512579486;0.013823610727121923;0.015205971799834116;0.029997235277854577;0.02571191595244678;0.03497373513961847;0.01824716615980094;0.013823610727121923;0.0062206248272048655;0.013270666298037047;0.023361902128836053;0.019353055017970695;0.004423555432679016;0.01257948576168095;0.005667680398119989;0.008017694221730716;0.017832457837987283;0.01465302737074924;0.011750069118053636;0.015482444014376555;0.013961846834393143;0.00732651368537462;0.004008847110865358;0.004285319325407796;0.005667680398119989;0.011473596903511197;0.008155930329001936;0.004147083218136578;0.0049764998617638926;0.004561791539950235;0.0033176665745092617;0.004008847110865358;0.005114735969035112;0.005805916505391208;0.004561791539950235;0.008708874758086812;0.007879458114459496;0.01285595797622339;0.015067735692562898;0.011750069118053636;0.007188277578103401;0.013685374619850706;0.01299419408349461;0.004838263754492674;0.0024882499308819463;0.004700027647221454;0.0035941387890517005;0.006497097041747305;0.006358860934476085;0.0;
2750;0.0;0.0;0.015143603133159269;0.0024369016536118365;0.0012184508268059183;0.004525674499564839;0.005918189730200174;0.006614447345517842;0.009225413402959095;0.006092254134029591;0.014447345517841602;0.02402088772845953;0.013402959094865101;0.005395996518711923;0.005744125326370757;0.004873803307223673;0.010269799825935596;0.006962576153176675;0.007832898172323759;0.0026109660574412533;0.0017406440382941688;0.004525674499564839;0.005918189730200174;0.007832898172323759;0.005918189730200174;0.004525674499564839;0.00278503046127067;0.008181026979982594;0.006614447345517842;0.01009573542210618;0.012010443864229765;0.010966057441253264;0.016536118363794605;0.01845082680591819;0.025239338555265448;0.010617928633594429;0.004177545691906005;0.0020887728459530026;0.0036553524804177544;0.004003481288076588;0.00835509138381201;0.0022628372497824193;0.00504786771105309;0.006962576153176675;0.0020887728459530026;0.019669277632724108;0.029939077458659705;0.011836379460400347;0.017754569190600523;0.006440382941688425;0.006092254134029591;0.019495213228894692;0.005221932114882507;0.006614447345517842;0.005918189730200174;0.003307223672758921;0.00278503046127067;0.04473455178416014;0.053611836379460404;0.04804177545691906;0.014447345517841602;0.02628372497824195;0.019147084421235857;0.012706701479547432;0.014969538729329853;0.016884247171453436;0.02228024369016536;0.024891209747606613;0.014099216710182768;0.009225413402959095;0.006266318537859008;0.008006962576153177;0.01723237597911227;0.007832898172323759;0.004525674499564839;0.006092254134029591;0.022976501305483028;0.0034812880765883376;0.008529155787641428;0.014795474325500435;0.007658833768494343;0.006092254134029591;0.0026109660574412533;0.0036553524804177544;0.008703220191470844;0.005918189730200174;0.004873803307223673;0.003307223672758921;0.0008703220191470844;0.005395996518711923;0.003133159268929504;0.00278503046127067;0.00278503046127067;0.007136640557006092;0.004699738903394256;0.012010443864229765;0.014969538729329853;0.007310704960835509;0.0026109660574412533;0.0;
2800;0.0;0.0;0.0;0.00033898305084745765;0.002033898305084746;0.01152542372881356;0.011864406779661017;0.006101694915254237;0.013898305084745762;0.006779661016949152;0.029491525423728814;0.018983050847457626;0.013220338983050847;0.007796610169491526;0.013898305084745762;0.015932203389830507;0.009491525423728813;0.003728813559322034;0.004067796610169492;0.002033898305084746;0.0013559322033898306;0.001694915254237288;0.0013559322033898306;0.0013559322033898306;0.001694915254237288;0.0030508474576271187;0.0023728813559322033;0.002033898305084746;0.00033898305084745765;0.0;0.00033898305084745765;0.0;0.0;0.00033898305084745765;0.00033898305084745765;0.0006779661016949153;0.001694915254237288;0.017966101694915255;0.08915254237288135;0.023728813559322035;0.013898305084745762;0.014915254237288136;0.0;0.002711864406779661;0.002711864406779661;0.0023728813559322033;0.010169491525423728;0.009491525423728813;0.02406779661016949;0.02406779661016949;0.012542372881355932;0.04067796610169491;0.030847457627118643;0.01830508474576271;0.013898305084745762;0.056610169491525426;0.018983050847457626;0.08237288135593221;0.004406779661016949;0.013220338983050847;0.009152542372881356;0.015254237288135594;0.005423728813559322;0.005084745762711864;0.004406779661016949;0.003389830508474576;0.004406779661016949;0.006440677966101695;0.006440677966101695;0.0013559322033898306;0.0006779661016949153;0.0006779661016949153;0.02169491525423729;0.0023728813559322033;0.010847457627118645;0.007796610169491526;0.001016949152542373;0.004406779661016949;0.007457627118644068;0.01694915254237288;0.006440677966101695;0.00576271186440678;0.002711864406779661;0.0;0.022033898305084745;0.008813559322033898;0.0047457627118644066;0.00711864406779661;0.01152542372881356;0.031186440677966103;0.013898305084745762;0.00847457627118644;0.003389830508474576;0.005423728813559322;0.008135593220338983;0.004067796610169492;0.00033898305084745765;0.002033898305084746;0.001694915254237288;0.0;
2850;0.00021561017680034498;0.0;0.007761966364812419;0.00043122035360068997;0.016170763260025874;0.007330746011211729;0.020914187149633463;0.03169469598965071;0.01078050884001725;0.005390254420008625;0.011427339370418284;0.007977576541612763;0.009918068132815868;0.013799051315222079;0.02414833980163864;0.00517464424320828;0.009055627425614488;0.008624407072013798;0.009271237602414833;0.008840017248814143;0.004096593359206554;0.002802932298404485;0.01207416990081932;0.01034928848641656;0.004096593359206554;0.00258732212160414;0.004959034066407934;0.0034497628288055198;0.0008624407072013799;0.00258732212160414;0.000646830530401035;0.0008624407072013799;0.0010780508840017248;0.008840017248814143;0.0019404915912031048;0.00301854247520483;0.0019404915912031048;0.0019404915912031048;0.00258732212160414;0.00258732212160414;0.0036653730056058647;0.002802932298404485;0.0021561017680034496;0.000646830530401035;0.0021561017680034496;0.0019404915912031048;0.01034928848641656;0.01250539025442001;0.016386373436826217;0.014877102199223804;0.023932729624838292;0.028029322984044848;0.032772746873652434;0.017680034497628287;0.011858559724018974;0.009271237602414833;0.032125916343251404;0.08279430789133248;0.058645968089693835;0.018326865028029323;0.007761966364812419;0.009486847779215178;0.020482966796032773;0.010133678309616215;0.0071151358344113845;0.005390254420008625;0.012721000431220354;0.0071151358344113845;0.002802932298404485;0.0071151358344113845;0.0038809831824062097;0.0071151358344113845;0.02371711944803795;0.004312203536006899;0.0017248814144027599;0.008624407072013798;0.014877102199223804;0.016817593790426907;0.0068995256576110395;0.0036653730056058647;0.0036653730056058647;0.004312203536006899;0.007546356188012074;0.004743423889607589;0.00560586459680897;0.00603708495040966;0.0068995256576110395;0.007330746011211729;0.021776627856834842;0.01121172919361794;0.015955153083225527;0.024363949978438982;0.015523932729624839;0.0038809831824062097;0.004096593359206554;0.004096593359206554;0.001509271237602415;0.0010780508840017248;0.0034497628288055198;0.0;
2900;0.0;0.0;0.002633679169992019;0.004948124501197127;0.012290502793296089;0.002793296089385475;0.008300079808459697;0.006624102154828412;0.005666400638467677;0.008140462889066242;0.0068635275339185954;0.005985634477254589;0.0041500399042298484;0.004469273743016759;0.003272146847565842;0.0006384676775738228;0.0009577015163607343;0.0016759776536312849;0.0005586592178770949;0.002553870710295291;0.0009577015163607343;0.0015163607342378292;0.0003990422984836393;0.0006384676775738228;0.0011173184357541898;0.002713487629688747;0.003910614525139665;0.0016759776536312849;0.003591380686352753;0.0005586592178770949;0.0003990422984836393;0.0012769353551476455;0.00023942537909018357;0.0016759776536312849;0.0016759776536312849;0.0007182761372705507;0.00023942537909018357;0.0007980845969672786;0.0016759776536312849;0.0024740622505985636;0.0013567438148443735;0.0019952114924181963;0.0008778930566640064;0.0019154030327214685;0.0009577015163607343;0.0010375099760574621;0.0023144453312051077;0.002793296089385475;0.002154828411811652;0.0024740622505985636;0.0035115722266560257;0.002154828411811652;0.0012769353551476455;0.0034317637669592977;0.002873104549082203;0.0039904229848363925;0.0029529130087789304;0.00965682362330407;0.66951316839585;0.006544293695131684;0.007102952913008779;0.004868316041500399;0.006544293695131684;0.005027932960893855;0.009018355945730248;0.007422186751795691;0.005426975259377494;0.004708699122106944;0.0031923383878691143;0.0030327214684756584;0.003272146847565842;0.004309656823623304;0.0031125299281723863;0.0010375099760574621;0.003910614525139665;0.006145251396648044;0.0029529130087789304;0.0016759776536312849;0.0011971268954509178;0.0019952114924181963;0.0034317637669592977;0.004708699122106944;0.005666400638467677;0.002793296089385475;0.004549082202713488;0.005826017557861133;0.003910614525139665;0.002873104549082203;0.003750997605746209;0.004389465283320032;0.004469273743016759;0.011891460494812451;0.009577015163607342;0.0053471667996807665;0.0019154030327214685;0.0010375099760574621;0.0005586592178770949;0.0007980845969672786;0.0019952114924181963;0.0;
2950;0.0;0.0;0.0011312217194570137;0.00641025641025641;0.006221719457013574;0.016025641025641024;0.01753393665158371;0.00471342383107089;0.012066365007541479;0.014894419306184013;0.013763197586726998;0.006033182503770739;0.00904977375565611;0.008672699849170438;0.005467571644042232;0.004147812971342383;0.0024509803921568627;0.0007541478129713424;0.0020739064856711916;0.0022624434389140274;0.006033182503770739;0.0030165912518853697;0.0030165912518853697;0.002828054298642534;0.007541478129713424;0.003770739064856712;0.0022624434389140274;0.0016968325791855204;0.004336349924585219;0.0011312217194570137;0.0011312217194570137;0.0;0.0013197586726998493;0.0022624434389140274;0.0016968325791855204;0.0003770739064856712;0.004901960784313725;0.0011312217194570137;0.000942684766214178;0.004901960784313725;0.004524886877828055;0.003205128205128205;0.00471342383107089;0.003770739064856712;0.01791101055806938;0.02733785822021116;0.01753393665158371;0.026018099547511313;0.029034690799396683;0.038461538461538464;0.033182503770739065;0.026018099547511313;0.01583710407239819;0.015648567119155354;0.014705882352941176;0.010935143288084464;0.01753393665158371;0.05542986425339366;0.03412518853695324;0.04732277526395173;0.06561085972850679;0.009992458521870286;0.0058446455505279035;0.012066365007541479;0.00471342383107089;0.027526395173453996;0.019230769230769232;0.006975867269984917;0.009238310708898944;0.006598793363499246;0.003205128205128205;0.0024509803921568627;0.000942684766214178;0.001885369532428356;0.0013197586726998493;0.0001885369532428356;0.0022624434389140274;0.0016968325791855204;0.0016968325791855204;0.0030165912518853697;0.0026395173453996985;0.003959276018099547;0.008672699849170438;0.010935143288084464;0.004524886877828055;0.007918552036199095;0.02356711915535445;0.011500754147812972;0.009615384615384616;0.006033182503770739;0.013386123680241327;0.008295625942684766;0.012631975867269985;0.017345399698340876;0.01715686274509804;0.010180995475113122;0.003393665158371041;0.003770739064856712;0.006787330316742082;0.0;
3000;0.0;0.0;0.0;0.0021683422038241674;0.012221565148827124;0.003745318352059925;0.0027597082594125765;0.008476246796767199;0.011433077074709246;0.03055391287206781;0.013010053222945003;0.01655824955647546;0.018529469741770156;0.03666469544648137;0.01616400551941652;0.01478415138971023;0.013995663315592351;0.009856100926473488;0.005322294500295683;0.004928050463236744;0.0027597082594125765;0.002562586240883107;0.000788488074117879;0.0011827321111768185;0.0009856100926473486;0.004928050463236744;0.002562586240883107;0.0027597082594125765;0.005125172481766214;0.001971220185294697;0.0059136605558840925;0.001576976148235758;0.001576976148235758;0.000788488074117879;0.0009856100926473486;0.0017740981667652277;0.0017740981667652277;0.004139562389118865;0.000788488074117879;0.0017740981667652277;0.0013798541297062883;0.0011827321111768185;0.0033510743150009857;0.0017740981667652277;0.006702148630001971;0.0011827321111768185;0.005322294500295683;0.013010053222945003;0.019515079834417505;0.03765030553912872;0.0508574807806032;0.03666469544648137;0.023851764242065837;0.018923713778829097;0.012221565148827124;0.01596688350088705;0.017938103686181747;0.013404297260003943;0.012418687167356593;0.04021289178001183;0.03055391287206781;0.035876207372363494;0.023063276167947958;0.04316972205795387;0.0234575202050069;0.006505026611472502;0.002365464222353637;0.0033510743150009857;0.0035481963335304554;0.002562586240883107;0.001971220185294697;0.0009856100926473486;0.0005913660555884093;0.0005913660555884093;0.0011827321111768185;0.0017740981667652277;0.003942440370589394;0.002365464222353637;0.003942440370589394;0.0011827321111768185;0.0009856100926473486;0.0013798541297062883;0.000788488074117879;0.006702148630001971;0.009067612852355609;0.010447466982061896;0.019317957815888034;0.024837374334713187;0.02365464222353637;0.018332347723240685;0.011630199093238714;0.004730928444707274;0.009856100926473488;0.01636112753794599;0.02227478809383008;0.009856100926473488;0.006307904592943032;0.005322294500295683;0.003745318352059925;0.0;
3050;0.0;0.0003999200159968006;0.0061987602479504095;0.004199160167966407;0.001999600079984003;0.008598280343931213;0.007998400319936013;0.003199360127974405;0.011797640471905619;0.009598080383923215;0.013597280543891222;0.006998600279944011;0.009598080383923215;0.009998000399920015;0.010797840431913617;0.01219756048790242;0.007598480303939212;0.0033993201359728054;0.0009998000399920016;0.001799640071985603;0.0005998800239952009;0.003199360127974405;0.005398920215956809;0.003599280143971206;0.002999400119976005;0.0011997600479904018;0.002999400119976005;0.006798640271945611;0.013397320535892822;0.004999000199960008;0.0033993201359728054;0.001799640071985603;0.003999200159968006;0.004999000199960008;0.004599080183963208;0.005398920215956809;0.001999600079984003;0.0007998400319936012;0.0013997200559888023;0.009198160367926415;0.00599880023995201;0.008598280343931213;0.0027994401119776045;0.011397720455908818;0.020195960807838434;0.049590081983603276;0.03479304139172166;0.011197760447910418;0.009198160367926415;0.011197760447910418;0.01219756048790242;0.016396720655868825;0.007598480303939212;0.008598280343931213;0.011197760447910418;0.0065986802639472104;0.022595480903819236;0.015196960607878424;0.01279744051189762;0.022595480903819236;0.0593881223755249;0.09818036392721456;0.06598680263947211;0.01999600079984003;0.011197760447910418;0.00639872025594881;0.007598480303939212;0.007598480303939212;0.035992801439712056;0.02419516096780644;0.010197960407918417;0.004199160167966407;0.002599480103979204;0.0007998400319936012;0.0013997200559888023;0.004199160167966407;0.0009998000399920016;0.001999600079984003;0.001999600079984003;0.0021995600879824036;0.0027994401119776045;0.0065986802639472104;0.01259748050389922;0.010397920415916816;0.014797040591881624;0.007598480303939212;0.005598880223955209;0.0015996800639872025;0.002599480103979204;0.0009998000399920016;0.003599280143971206;0.008998200359928014;0.009598080383923215;0.007398520295940812;0.005398920215956809;0.003799240151969606;0.0021995600879824036;0.003999200159968006;0.007798440311937612;0.0;
3100;0.0;0.0;0.028144744399770247;0.018954623779437105;0.013785180930499713;0.08500861573808156;0.03331418724870764;0.04422745548535324;0.004595060310166571;0.0350373348650201;0.006318207926479035;0.00402067777139575;0.009190120620333142;0.007466973004020678;0.015508328546812177;0.01665709362435382;0.02067777139574957;0.007466973004020678;0.005743825387708214;0.002871912693854107;0.0017231476163124641;0.0011487650775416428;0.0017231476163124641;0.0017231476163124641;0.0005743825387708214;0.0;0.0034462952326249283;0.0011487650775416428;0.0017231476163124641;0.00402067777139575;0.0;0.005169442848937392;0.005743825387708214;0.0022975301550832855;0.0005743825387708214;0.0005743825387708214;0.004595060310166571;0.0011487650775416428;0.0022975301550832855;0.0022975301550832855;0.0017231476163124641;0.0017231476163124641;0.0;0.005743825387708214;0.004595060310166571;0.00861573808156232;0.00402067777139575;0.0017231476163124641;0.004595060310166571;0.006318207926479035;0.011487650775416428;0.031016657093624354;0.018380241240666284;0.007466973004020678;0.004595060310166571;0.007466973004020678;0.0068925904652498565;0.01263641585295807;0.005743825387708214;0.02871912693854107;0.010913268236645606;0.004595060310166571;0.00402067777139575;0.01665709362435382;0.010338885697874785;0.009190120620333142;0.028144744399770247;0.020103388856978748;0.015508328546812177;0.014359563469270534;0.0080413555427915;0.0034462952326249283;0.005743825387708214;0.016082711085583;0.005743825387708214;0.002871912693854107;0.0034462952326249283;0.004595060310166571;0.0005743825387708214;0.005169442848937392;0.0005743825387708214;0.0005743825387708214;0.005743825387708214;0.009190120620333142;0.02986789201608271;0.0430786904078116;0.011487650775416428;0.004595060310166571;0.022975301550832855;0.01723147616312464;0.019529006318207927;0.026995979322228605;0.026421596783457783;0.006318207926479035;0.0034462952326249283;0.0022975301550832855;0.0034462952326249283;0.0011487650775416428;0.0011487650775416428;0.0;
3150;0.0;0.0;0.0;0.005523066926575698;0.012020792722547108;0.004223521767381416;0.007147498375568551;0.01916829109811566;0.018843404808317088;0.008122157244964262;0.01397011046133853;0.009746588693957114;0.005198180636777128;0.004873294346978557;0.0022742040285899934;0.001299545159194282;0.010396361273554255;0.003248862897985705;0.003248862897985705;0.009096816114359974;0.01299545159194282;0.006172839506172839;0.005523066926575698;0.004548408057179987;0.011046133853151396;0.0022742040285899934;0.0035737491877842753;0.005198180636777128;0.001949317738791423;0.002599090318388564;0.0009746588693957114;0.0035737491877842753;0.0022742040285899934;0.004873294346978557;0.0016244314489928524;0.004548408057179987;0.001949317738791423;0.005523066926575698;0.006172839506172839;0.002599090318388564;0.0016244314489928524;0.0;0.001299545159194282;0.004223521767381416;0.008122157244964262;0.010071474983755685;0.01299545159194282;0.01364522417153996;0.014619883040935672;0.014619883040935672;0.014944769330734242;0.018193632228719947;0.017218973359324236;0.011695906432748537;0.011046133853151396;0.02046783625730994;0.028589993502274202;0.09584145549057829;0.03151397011046134;0.02664067576348278;0.0198180636777128;0.012020792722547108;0.042884990253411304;0.03151397011046134;0.051332033788174136;0.002599090318388564;0.0035737491877842753;0.001299545159194282;0.003248862897985705;0.001299545159194282;0.0016244314489928524;0.003898635477582846;0.005847953216374269;0.004873294346978557;0.00649772579597141;0.0022742040285899934;0.000649772579597141;0.0035737491877842753;0.0035737491877842753;0.0022742040285899934;0.000649772579597141;0.000649772579597141;0.0016244314489928524;0.03573749187784275;0.03443794671864847;0.03541260558804418;0.009421702404158544;0.004873294346978557;0.015269655620532813;0.017543859649122806;0.024366471734892786;0.008771929824561403;0.004223521767381416;0.0035737491877842753;0.0003248862897985705;0.001299545159194282;0.001299545159194282;0.001299545159194282;0.008771929824561403;0.0;
3200;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004242424242424243;0.0048484848484848485;0.0024242424242424242;0.0;0.0036363636363636364;0.0006060606060606061;0.0036363636363636364;0.0024242424242424242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0036363636363636364;0.0024242424242424242;0.005454545454545455;0.0018181818181818182;0.0012121212121212121;0.004242424242424243;0.011515151515151515;0.0018181818181818182;0.0;0.0024242424242424242;0.0018181818181818182;0.0030303030303030303;0.0012121212121212121;0.0018181818181818182;0.0012121212121212121;0.0006060606060606061;0.0018181818181818182;0.005454545454545455;0.0036363636363636364;0.0;0.012727272727272728;0.017575757575757574;0.021212121212121213;0.028484848484848484;0.029696969696969697;0.017575757575757574;0.02303030303030303;0.012121212121212121;0.014545454545454545;0.00909090909090909;0.029696969696969697;0.0036363636363636364;0.0012121212121212121;0.0;0.0024242424242424242;0.0012121212121212121;0.0036363636363636364;0.06303030303030303;0.09090909090909091;0.06181818181818182;0.1206060606060606;0.11454545454545455;0.06303030303030303;0.04;0.02909090909090909;0.006666666666666667;0.004242424242424243;0.0036363636363636364;0.019393939393939394;0.0048484848484848485;0.0024242424242424242;0.0012121212121212121;0.0012121212121212121;0.0006060606060606061;0.0006060606060606061;0.0036363636363636364;0.0018181818181818182;0.0006060606060606061;0.0024242424242424242;0.0018181818181818182;0.007272727272727273;0.0036363636363636364;0.006060606060606061;0.009696969696969697;0.0048484848484848485;0.004242424242424243;0.007272727272727273;0.0006060606060606061;0.0;0.006060606060606061;0.0;0.0006060606060606061;0.0018181818181818182;0.0012121212121212121;0.0024242424242424242;0.0012121212121212121;0.0;
3250;0.0;0.0;0.0012970168612191958;0.0019455252918287938;0.009727626459143969;0.02594033722438392;0.0012970168612191958;0.011024643320363165;0.014267185473411154;0.008430609597924773;0.005836575875486381;0.0006485084306095979;0.0;0.0038910505836575876;0.005836575875486381;0.005188067444876783;0.0;0.0006485084306095979;0.0;0.0;0.0;0.0006485084306095979;0.0006485084306095979;0.0;0.0;0.0006485084306095979;0.019455252918287938;0.0025940337224383916;0.0006485084306095979;0.007133592736705577;0.007133592736705577;0.0012970168612191958;0.0012970168612191958;0.009727626459143969;0.005836575875486381;0.0;0.0006485084306095979;0.0006485084306095979;0.0006485084306095979;0.0;0.0;0.0;0.00648508430609598;0.0311284046692607;0.0311284046692607;0.029182879377431907;0.05901426718547341;0.007782101167315175;0.027237354085603113;0.011024643320363165;0.005188067444876783;0.0012970168612191958;0.00648508430609598;0.005188067444876783;0.017509727626459144;0.04474708171206226;0.04345006485084306;0.0907911802853437;0.054474708171206226;0.033073929961089495;0.009727626459143969;0.007133592736705577;0.0012970168612191958;0.0019455252918287938;0.0019455252918287938;0.007133592736705577;0.005188067444876783;0.005836575875486381;0.0038910505836575876;0.004539559014267186;0.005188067444876783;0.011024643320363165;0.020103761348897537;0.0019455252918287938;0.016861219195849545;0.0019455252918287938;0.0012970168612191958;0.0019455252918287938;0.00324254215304799;0.0006485084306095979;0.0006485084306095979;0.007133592736705577;0.0012970168612191958;0.0006485084306095979;0.0012970168612191958;0.014915693904020753;0.03631647211413749;0.009727626459143969;0.010376134889753566;0.01556420233463035;0.016861219195849545;0.0012970168612191958;0.0038910505836575876;0.011024643320363165;0.029831387808041506;0.027237354085603113;0.020103761348897537;0.009079118028534372;0.009727626459143969;0.0;
3300;0.0;0.0;0.03125;0.06907894736842106;0.027960526315789474;0.05592105263157895;0.02631578947368421;0.008223684210526315;0.013157894736842105;0.029605263157894735;0.03289473684210526;0.001644736842105263;0.013157894736842105;0.023026315789473683;0.0;0.001644736842105263;0.0;0.001644736842105263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001644736842105263;0.006578947368421052;0.0;0.014802631578947368;0.008223684210526315;0.013157894736842105;0.024671052631578948;0.023026315789473683;0.019736842105263157;0.003289473684210526;0.039473684210526314;0.014802631578947368;0.006578947368421052;0.003289473684210526;0.018092105263157895;0.009868421052631578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001644736842105263;0.006578947368421052;0.008223684210526315;0.029605263157894735;0.018092105263157895;0.1118421052631579;0.049342105263157895;0.013157894736842105;0.019736842105263157;0.03618421052631579;0.03453947368421053;0.03782894736842105;0.0625;0.024671052631578948;0.001644736842105263;0.001644736842105263;0.0;
